match_id,model,baseline,seed,round,coop
qwen3_235b_a22b_2507__vs__graded_tft__seed101,Qwen3-235B,Graded TFT,101,48,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed101,Qwen3-235B,Graded TFT,101,49,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed101,Qwen3-235B,Graded TFT,101,50,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,1,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,2,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,3,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,4,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,5,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,6,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,7,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,8,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,9,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,10,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,11,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,12,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,13,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,14,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,15,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,16,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,17,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,18,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,19,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,20,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,21,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,22,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,23,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,24,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,25,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,26,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,27,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,28,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,29,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,30,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,31,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,32,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,33,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,34,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,35,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,36,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,37,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,38,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,39,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,40,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,41,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,42,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,43,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,44,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,45,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,46,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,47,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,48,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,49,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed102,Qwen3-235B,Graded TFT,102,50,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,1,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,2,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,3,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,4,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,5,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,6,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,7,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,8,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,9,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,10,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,11,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,12,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,13,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,14,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,15,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,16,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,17,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,18,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,19,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,20,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,21,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,22,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,23,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,24,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,25,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,26,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,27,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,28,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,29,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,30,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,31,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,32,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,33,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,34,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,35,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,36,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,37,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,38,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,39,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,40,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,41,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,42,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,43,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,44,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,45,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,46,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,47,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,48,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,49,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed103,Qwen3-235B,Graded TFT,103,50,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,1,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,2,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,3,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,4,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,5,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,6,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,7,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,8,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,9,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,10,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,11,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,12,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,13,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,14,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,15,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,16,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,17,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,18,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,19,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,20,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,21,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,22,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,23,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,24,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,25,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,26,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,27,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,28,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,29,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,30,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,31,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,32,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,33,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,34,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,35,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,36,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,37,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,38,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,39,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,40,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,41,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,42,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,43,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,44,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,45,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,46,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,47,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,48,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,49,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed104,Qwen3-235B,Graded TFT,104,50,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,1,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,2,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,3,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,4,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,5,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,6,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,7,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,8,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,9,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,10,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,11,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,12,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,13,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,14,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,15,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,16,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,17,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,18,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,19,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,20,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,21,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,22,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,23,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,24,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,25,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,26,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,27,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,28,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,29,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,30,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,31,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,32,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,33,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,34,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,35,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,36,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,37,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,38,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,39,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,40,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,41,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,42,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,43,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,44,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,45,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,46,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,47,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,48,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,49,0.0
qwen3_235b_a22b_2507__vs__graded_tft__seed105,Qwen3-235B,Graded TFT,105,50,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,1,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,2,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,3,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,4,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,5,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,6,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,7,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,8,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,9,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,10,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,11,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,12,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,13,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,14,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,15,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,16,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,17,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,18,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,19,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,20,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,21,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,22,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,23,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,24,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,25,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,26,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,27,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,28,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,29,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,30,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,31,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,32,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,33,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,34,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,35,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,36,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,37,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,38,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,39,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,40,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,41,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,42,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,43,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,44,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,45,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,46,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,47,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,48,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,49,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed101,Qwen3-235B,Grim Trigger,101,50,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed102,Qwen3-235B,Grim Trigger,102,1,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed102,Qwen3-235B,Grim Trigger,102,2,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed102,Qwen3-235B,Grim Trigger,102,3,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed102,Qwen3-235B,Grim Trigger,102,4,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed102,Qwen3-235B,Grim Trigger,102,5,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed102,Qwen3-235B,Grim Trigger,102,6,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed102,Qwen3-235B,Grim Trigger,102,7,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed102,Qwen3-235B,Grim Trigger,102,8,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed102,Qwen3-235B,Grim Trigger,102,9,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed102,Qwen3-235B,Grim Trigger,102,10,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed102,Qwen3-235B,Grim Trigger,102,11,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed102,Qwen3-235B,Grim Trigger,102,12,0.0
qwen3_235b_a22b_2507__vs__grim_trigger__seed102,Qwen3-235B,Grim Trigger,102,13,0.0
